Function,Dimensions,Fitness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mean,Std. Dev.
Sine Envelope Sine Wave,30,-22.98557311,-23.82177641,-19.99425432,-20.47163471,-20.16918009,-21.19767718,-23.88347095,-19.80489319,-19.25488266,-22.31690825,-19.482105,-21.57153073,-21.28288169,-20.7709259,-19.70966066,-20.81012777,-20.51400053,-18.91914537,-19.35022915,-22.07449019,-21.24632202,-19.89412469,-20.66412438,-21.34281237,-20.67503692,-21.19078907,-23.55243884,-22.75083002,-22.2851499,-22.40838806,,-21.14651214,1.384413666
Stretched V Sine Wave,10,31.10902395,20.30961401,31.70419753,27.39464453,34.11617816,32.0879995,39.85436716,26.52201032,28.72857011,30.51543146,40.6498499,36.3503574,27.81269785,30.56489992,40.14044504,23.0360886,34.17990637,34.66592219,25.40488059,26.71525308,28.6489706,28.83202753,30.43896503,44.44793968,25.25514342,36.58126083,25.62762149,39.4545938,25.39387179,25.2000931,,31.05809417,5.918016007
Stretched V Sine Wave,20,56.24234739,64.28233237,65.36791397,69.08144128,63.49188561,67.69155742,71.10502051,60.80583202,55.83662019,58.08780446,74.55416529,47.4973595,55.13835389,64.08246157,76.46535799,43.7767433,64.26218031,70.90975927,42.98537148,62.05940208,56.82420651,59.9755528,56.66043662,60.92520989,60.03418946,64.69094403,67.96751079,53.59141435,76.29358149,78.62053306,,62.31024963,8.972123845
Stretched V Sine Wave,30,94.35856722,82.43595803,87.35030615,87.31051515,85.35966517,104.9840425,104.4599836,92.48277102,105.2682087,103.2461132,102.9386931,104.597538,105.5685431,103.2296773,87.49572868,117.5382694,97.14121241,80.13234119,97.02878547,101.5877652,84.56157289,85.98213545,85.56732973,95.30403209,99.14320722,91.61043467,104.5021074,98.07027461,102.0985589,103.6469202,,96.50004192,9.049977886
Ackey's One,10,207.1517847,183.0579165,184.5492429,187.3732782,133.563454,203.6621413,181.1667932,239.8231957,171.807937,197.7809685,202.9332449,135.2000901,235.1776827,208.6974928,182.6001803,149.7567484,170.7729504,189.6347448,163.5741002,147.1856187,143.2368117,209.6195309,186.0657652,202.3601604,149.1897716,229.6652482,138.2804033,157.7138078,111.7278299,155.0193601,,178.6116085,32.16038022
Ackey's One,20,313.2752125,378.4903166,393.6574012,373.83879,417.4101544,385.6926599,382.6980474,316.5005597,391.3280433,355.3747427,444.1314194,313.37287,334.031584,381.6241329,452.3068654,325.1180048,443.584363,421.8880447,347.2136552,412.6476362,393.6232326,400.9212651,382.6292056,408.0150053,396.7667897,365.9694462,377.3135925,355.8097439,428.9990526,437.0692324,,384.3767023,39.52305275
Ackey's One,30,566.5787768,523.2178486,570.1604563,559.6768996,524.8514804,631.0749246,597.1824583,470.4250068,579.3553852,515.9612325,579.0510417,585.768956,616.0506917,656.7619707,540.7382571,656.3130268,608.2677338,564.7287385,622.4089985,606.3860259,562.9893576,621.146593,492.7647663,568.0549012,613.0966571,681.7288593,663.9529978,643.0005936,631.1524557,520.8646687,,585.790392,52.97690293
Ackey's Two,10,186.449446,182.3259482,185.5765089,175.1866904,157.9660717,179.7684244,179.5625682,185.1852695,175.4290696,182.0524069,183.7575859,186.2993165,187.0910916,179.3051496,175.1630158,186.4498997,176.1123271,180.1889125,174.0256522,183.1304489,189.2467484,182.0337335,182.7701847,185.6878922,186.0960092,173.5947512,186.6555528,178.6610518,172.2394182,175.8816514,,180.4630932,6.416319678
Ackey's Two,20,376.2817651,389.4218327,394.980058,388.7442328,384.5923865,386.926968,391.7408189,381.5575503,385.9011027,386.2822267,383.7772089,389.2835845,379.3058218,383.159881,395.3549065,388.022054,384.5911365,389.94733,349.9497702,386.6286988,388.5729924,389.5106369,385.7030287,387.1651685,387.3595668,388.8415654,383.4734126,390.5198886,386.0886967,388.5937261,,385.7426006,7.85560779
Ackey's Two,30,588.5966398,592.5985551,589.7082458,587.8011437,591.4067277,599.0807116,593.948098,589.6928012,569.3542218,584.3592311,600.1146079,600.961583,588.903346,557.1709851,591.453826,584.5640357,563.8167949,585.9145309,596.1520475,601.1757186,592.2791277,573.0869053,591.184459,589.3892835,596.0047006,595.526391,578.8636761,579.5858709,596.690505,566.1061204,,587.1830297,11.35570486
Egg Holder,10,-477.4561696,-1040.036218,-1040.633148,965.8864552,2.91056907,-1214.606571,97.95830654,-97.8794754,-215.1734487,-2331.146349,485.0466303,1062.635214,968.0431717,214.7877939,-1119.511206,461.6631951,-631.7686354,-240.5697903,1275.132001,-58.3658759,257.5825102,-602.9432739,-250.9116589,197.8788979,-452.5528153,642.7595821,37.11667161,511.6267485,335.4790399,432.9943759,,-60.80178242,783.5202992
Egg Holder,20,-538.422449,704.6627557,1924.141409,-1733.809848,-436.4360917,-1779.113114,-1662.965418,-328.7845769,958.7340516,1328.616357,-1394.413134,1227.557176,-85.30098028,-2121.200922,-2115.37872,685.7183386,-1858.334009,-2032.502077,-115.1391101,542.3973149,-1261.398919,1799.218134,1005.488431,898.3051308,460.6585793,-254.0789575,-480.658651,1252.109102,349.341752,555.1669025,,-150.1940514,1255.043487
Egg Holder,30,-1065.769862,-2580.944424,-1133.826227,543.4439848,-81.44718955,722.8580685,-373.7886365,-1450.961491,2489.957961,-1236.424012,-2606.387086,233.8461375,-1257.523627,1513.950628,-1636.396422,-1729.00537,1108.574532,-3255.978217,1329.662133,2361.728057,1712.979856,-2823.378041,-2403.069731,-2377.336692,462.509661,-424.5564612,-128.4221804,-693.4165072,-157.0600268,86.69475675,,-494.982881,1568.56171
Rana,10,237.0029505,107.6210471,178.157107,-287.7385336,338.4984214,-175.0529412,-373.4922773,-1346.931975,-609.3014637,-458.3381487,-68.64611409,796.0961927,619.8524715,428.4399233,349.0959663,-891.5983962,-486.513435,-897.9925414,-1303.42303,177.600406,-218.5088343,-1118.104078,-727.9530101,-719.186851,-371.6082736,728.7417496,-384.7035393,1283.155247,-249.0230875,-17.09131134,,-182.0315453,633.438871
Rana,20,1856.257144,-1209.675935,-1432.008902,749.7326169,1297.206331,532.9633881,1456.578803,29.04821523,431.3699123,919.2398755,-357.7509331,-1854.958392,902.0308321,38.18037824,-20.64371933,1222.45062,-1349.190753,-202.0743892,-646.3741371,1246.783086,1895.748246,1174.918856,5.577005614,-525.0026949,-465.9456648,634.1388946,-381.0089811,407.3803286,1154.999434,-73.49429323,,247.8825057,983.1453962
Rana,30,-346.7381621,908.4346954,-472.4874578,505.7294384,-1701.520106,-655.1190542,-1002.663058,1191.101191,-2500.328744,28.13104647,-747.4036562,1584.307252,1224.562859,-1682.704907,1187.530372,-1953.477233,49.30415565,321.7968452,299.8171129,1877.658899,-1024.075852,-1761.547919,14.96511485,558.5792233,33.02383763,1156.29378,-589.2364963,-1406.720562,-306.2558451,548.0891086,,-155.3651373,1138.223515
Pathological,10,4.914193181,4.475564915,4.486826214,4.499899029,4.498865023,4.151718152,4.584979998,4.499373513,4.500036453,4.445686012,4.640942026,4.349444432,4.659139796,4.064347299,4.550988813,4.720225825,4.850741853,4.459954441,4.49800298,4.722213071,4.496724605,4.496584362,4.49841939,4.473908174,4.255894035,4.310613056,4.522763582,3.867687717,4.5794972,4.84977653,,4.497500389,0.220620579
Pathological,20,9.292059411,9.508737665,9.88925218,9.380535933,9.880738524,9.434466669,9.293998132,9.482160143,9.503180784,9.499293456,9.878496236,9.500058382,9.369490888,9.845665913,9.529596432,9.611518812,9.889654924,9.017446037,9.394362806,9.502867324,9.897307096,9.592085352,9.539298915,9.446251914,9.497632035,9.504033797,10.05490535,8.961168572,9.505225999,9.537735574,,9.541307509,0.249784855
Pathological,30,14.7138521,14.20054472,14.50222091,15.01461324,14.69650184,14.89366072,14.81228367,14.83079744,14.12376973,14.28009868,14.73585535,14.75463597,14.328018,15.04129516,14.51284667,14.11143374,14.60229213,14.31169325,14.13367385,14.13538218,14.43153407,14.42362163,14.34393421,14.83144919,14.24199737,14.92544132,14.97717228,13.87560011,13.93094105,13.41505503,,14.47107385,0.388792759
Michalewicz,10,-0.309166857,-0.73864418,-1.764124664,-0.771391128,-0.095405809,-1.646836963,-1.765397723,-1.736242985,-1.781749968,-0.293543663,-1.882881027,-0.361494314,-0.069925961,-0.654921677,-0.154386763,-1.782161238,-0.768915132,-3.033335484,-0.926262341,-3.21462883,-1.320950161,-2.148601922,-2.477814173,-1.690141805,-1.435071377,-0.77052846,-2.050196232,-0.805471892,-1.480874346,-1.103263819,,-1.301144363,0.835401603
Michalewicz,20,-2.4958595,-2.151276726,-1.400257916,-2.511851579,-1.963758427,-1.357463787,-3.761917407,-2.521202943,-3.22432594,-4.330909818,-4.375619414,-2.60810654,-1.660453794,-4.124895651,-2.357653981,-3.077533165,-5.338331283,-4.104384002,-0.902684084,-2.460832427,-2.336666728,-3.401754452,-2.565220277,-5.131010973,-4.042066865,-1.616649491,-2.548391636,-2.777608904,-0.70630614,-2.567693307,,-2.814089572,1.175496184
Michalewicz,30,-4.211180696,-2.462533618,-5.87221192,-3.119655266,-4.952808396,-3.978510331,-6.660808773,-6.386048269,-3.21535165,-3.039159413,-5.48780161,-3.651607744,-3.492894951,-3.297593263,-8.726931282,-5.657538913,-3.756635671,-4.375083565,-3.599940046,-3.522036392,-7.102166259,-4.269158926,-4.910883417,-4.56504125,-3.353434541,-4.528920144,-2.762767758,-3.712388579,-4.685620042,-3.574995861,,-4.431056951,1.425223815
Master's Cosine Wave,10,1.206406535,2.237952095,-0.618009968,0.72577286,-1.281829864,-0.826762145,-1.361846698,3.207005839,0.583124261,0.084920773,0.587587343,0.711245092,1.563493339,1.327638055,-2.790399607,0.350671384,0.546469406,-0.734448479,3.575049467,2.259111743,-0.275680483,-3.204031702,-0.549109912,0.60709379,-3.95531227,2.653973424,-0.058339718,3.289546234,1.487834554,0.219966297,,0.385636388,1.821340424
Master's Cosine Wave,20,0.564007605,0.846102888,3.606307135,2.011927519,4.026903249,5.827674221,2.379558351,3.488241359,3.00083553,-7.365091758,-0.050200744,-3.982124527,2.328432748,1.644497935,-2.111426882,-1.168017963,0.608707764,-0.129853187,-3.674031006,-6.542611083,2.80721886,2.747138665,-3.538538537,-1.375104259,2.796647719,5.944458124,-0.044316733,0.659053593,5.275211188,2.523727557,,0.770177844,3.351170602
Master's Cosine Wave,30,1.166767759,-5.836732793,-3.900761688,0.419623495,-0.500111219,1.100914816,-2.853995905,4.548674526,-2.054739745,8.72553572,3.34482827,6.812986635,-1.989605863,5.35066437,0.911838449,0.551547349,0.291493174,0.81853171,1.853373525,-0.644144949,4.451550965,-0.192991702,-5.053314577,1.491043379,0.533220865,1.639996345,-3.057686641,0.21100097,-0.692277752,4.394215888,,0.728048179,3.328437211
Shekel's Foxhole,10,-0.207333228,-0.19699346,-0.19820446,-0.160390857,-0.24873603,-0.192464573,-0.296793902,-0.163701516,-0.215108576,-0.152022502,-0.194487295,-0.225368175,-0.241768266,-0.204826417,-0.191765653,-0.185860337,-0.155918369,-0.18325779,-0.247183748,-0.217875043,-0.206412897,-0.164576311,-0.170880224,-0.187392901,-0.221177016,-0.1834036,-0.238859309,-0.20175123,-0.224114237,-0.180510489,,-0.20197128,0.032242167
