1st De Jong,30,1095879,1.02E-05,1.35E-05,1.10E-05,1.50E-05,9.45E-06,1.29E-05,9.30E-06,1.20E-05,1.43E-05,1.49E-05,1.39E-05,1.15E-05,9.51E-06,1.26E-05,1.03E-05,9.27E-06,1.27E-05,1.33E-05,1.30E-05,1.32E-05,1.44E-05,1.17E-05,1.39E-05,1.34E-05,9.76E-06,1.39E-05,9.23E-06,1.00E-05,1.03E-05,1.04E-05,,,,,,,,,,,,,,,,
Rosenbrock,30,1362833,1.07E-07,1.44E-07,9.12E-08,1.33E-07,1.16E-07,1.15E-07,1.06E-07,1.54E-07,1.26E-07,1.29E-07,1.24E-07,8.95E-08,1.09E-07,1.27E-07,1.33E-07,1.25E-07,1.17E-07,1.26E-07,1.12E-07,1.37E-07,1.32E-07,1.17E-07,1.30E-07,1.30E-07,1.45E-07,9.60E-08,8.21E-08,1.68E-07,1.03E-07,1.39E-07,,,,,,,,,,,,,,,,
Rastrigin,30,3730427,2.37E-06,1.97E-06,2.00E-06,2.98E-06,2.19E-06,2.71E-06,2.54E-06,1.66E-06,2.01E-06,2.55E-06,1.79E-06,1.64E-06,2.80E-06,3.13E-06,1.75E-06,1.93E-06,2.08E-06,1.99E-06,2.16E-06,1.77E-06,2.00E-06,2.49E-06,1.87E-06,2.50E-06,1.95E-06,1.98E-06,2.08E-06,1.55E-06,1.88E-06,1.25E-06,,,,,,,,,,,,,,,,
Griewangk,30,6481103,0.001741036,0.002372581,0.0017464,0.001399183,0.002145588,0.002023555,0.001718564,0.001468089,0.001309611,0.00186839,0.001668625,0.00196214,0.001823569,0.001321798,0.002118914,0.001765963,0.001692968,0.001978987,0.001724412,0.002179538,0.002006918,0.001755134,0.001869521,0.001584813,0.001663424,0.002001556,0.002562858,0.001602542,0.00149531,0.001369266,,,,,,,,,,,,,,,,
Sine Envelope Sine Wave,30,4570546,18.83982362,17.00026747,17.2476605,17.53945143,17.23660558,17.14495509,19.26710098,17.65799679,19.07802195,17.92749212,17.52311213,19.30339654,17.34963384,18.0959272,18.0873337,19.47559793,20.40005,17.97179415,18.7099551,17.61296208,17.80353616,17.65718511,17.56542502,18.43464008,17.90466255,17.5187117,16.9706476,17.54370247,17.86532509,17.17497609,,,,,,,,,,,,,,,,
Stretched V Sine Wave,30,14177920,0.020235799,0.020254487,0.019913709,0.020344647,0.020422907,0.018201731,0.021793574,0.024001623,0.023928581,0.021409025,0.020620784,0.019550029,0.01996809,0.022292754,0.018540645,0.018220117,0.017651701,0.020988702,0.024774866,0.022422949,0.019750225,0.021340363,0.021158497,0.028177477,0.025329039,0.020520066,0.020590793,0.027018077,0.020894701,0.019120665,,,,,,,,,,,,,,,,
Ackey's One,30,9357681,0.002217816,0.001984029,0.002259016,0.001777374,0.002086853,0.002176638,0.002435953,0.002440218,0.001754006,0.002093909,0.002258068,0.002170995,0.002396593,0.00185545,0.002885043,0.002021115,0.001937719,0.002558291,0.001907688,0.002060232,0.002112574,0.001716179,0.002316417,0.001798382,0.001848903,0.001922789,0.002351734,0.002034463,0.002000461,0.00207609,,,,,,,,,,,,,,,,
Ackey's Two,30,12871883,0.001811772,0.001749564,0.001780547,0.001793279,0.001794055,0.002300957,0.001798008,0.001782982,0.001767053,0.001804952,0.001849616,0.002016076,0.001788641,0.001767228,0.001827453,0.001792076,0.002247151,0.001758474,0.001851742,0.001810446,0.001801781,0.001768865,0.001810969,0.001769199,0.001807952,0.007263823,0.001772148,0.001759935,0.001775403,0.00176819,,,,,,,,,,,,,,,,
Egg Holder,30,8403633,0.479262756,0.032620541,0.042882082,0.088706326,3.01868239,3.219087939,0.710004277,0.137134659,0.754978045,0.163576354,12.31422592,0.363890654,1.681724587,26.19530718,0.007599898,0.711543656,0.096689135,8.971522934,9.884134912,0.138796706,1.171030511,0.09135695,20.83500091,0.231496935,9.072845782,0.730056848,3.95005673,2.441211095,0.011373917,1.50373869,,,,,,,,,,,,,,,,
Rana,30,12594572,0.00839786,0.044711251,0.169204156,0.07627262,0.010359966,0.072560717,28.36642783,0.432620642,2.135913857,0.178124573,0.017876173,0.019113709,1.994184292,0.133731044,14.87933394,0.601951836,0.043893822,0.203369337,12.67852207,4.031411241,0.231541911,2.325686624,68.22064552,0.211280658,0.291119942,21.98215129,0.109500685,25.68754828,0.134497678,0.031283672,,,,,,,,,,,,,,,,
Pathological,30,6276372,0.072184342,0.069343598,0.070197153,0.069447208,0.069269813,0.075493674,0.073194258,0.078542991,0.070668617,0.066654564,0.0735934,0.075314651,0.066280023,0.070034512,0.070422446,0.072304458,0.072286816,0.069367594,0.066712066,0.06904699,0.06912353,0.070435542,0.067640785,0.075396088,0.072408902,0.073459742,0.072030829,0.068901578,0.069364634,0.068906245,,,,,,,,,,,,,,,,
Michalewicz,30,12391711,1.010880487,1.008755945,1.000233253,1.001006945,1.662364751,1.066486248,1.043741819,1.041192646,1.193462328,1.044512941,1.020899679,1.003578504,1.051492728,0.968438969,1.234585875,1.110412395,0.988104199,1.028476183,0.970121345,1.106613404,0.986239225,1.033266791,1.437223249,1.011259405,1.001382725,1.002423211,1.1632506,1.178450295,1.001446679,1.226256857,,,,,,,,,,,,,,,,
Master's Cosine Wave,30,7626558,0.603941148,0.633046858,0.688383379,0.702290838,0.621218921,0.62461267,0.632804503,0.620271783,0.62149071,0.647803561,0.623244303,0.620406779,0.616345213,0.618987173,0.556160246,0.616224773,0.683253566,0.64496302,0.623385249,0.612720062,0.622627413,0.565535058,0.616698506,0.618982945,0.613862231,0.623109093,0.623855771,0.48901249,0.632701847,0.558539377,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.7E-01,6.3E-01,4.1E+00,9.2E-01,2.7E+00,1.7E+00,1.0E+00,6.3E+00,1.5E+00,5.1E+00,2.2E+00,1.5E+00,7.4E+00,1.6E+00,7.5E+00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
